2018-04,01 Andalucía,2334
2018-05,01 Andalucía,5770
2018-06,01 Andalucía,5415
2018-07,01 Andalucía,5250
2018-08,01 Andalucía,5501
2018-09,01 Andalucía,5086
2018-10,01 Andalucía,5442
2018-11,01 Andalucía,5914
2018-12,01 Andalucía,6421
2019-01,01 Andalucía,7560
2019-02,01 Andalucía,6337
2019-03,01 Andalucía,6248
2019-04,01 Andalucía,5878
2019-05,01 Andalucía,5858
2019-06,01 Andalucía,5234
2019-07,01 Andalucía,5491
2019-08,01 Andalucía,5329
2019-09,01 Andalucía,5073
2019-10,01 Andalucía,5595
2019-11,01 Andalucía,5875
2019-12,01 Andalucía,6369
2020-01,01 Andalucía,7601
2020-02,01 Andalucía,6309
2020-03,01 Andalucía,7075
2020-04,01 Andalucía,6648
2020-05,01 Andalucía,5702
2020-06,01 Andalucía,5233
2020-07,01 Andalucía,6111
2020-08,01 Andalucía,6050
2020-09,01 Andalucía,5757
2020-10,01 Andalucía,6902
2020-11,01 Andalucía,7798
2020-12,01 Andalucía,7097
2021-01,01 Andalucía,9167
2021-02,01 Andalucía,7574
2021-03,01 Andalucía,6666
2021-04,01 Andalucía,5927
2021-05,01 Andalucía,6030
2021-06,01 Andalucía,5537
2021-07,01 Andalucía,6233
2021-08,01 Andalucía,6910
2021-09,01 Andalucía,5695
2021-10,01 Andalucía,5925
2021-11,01 Andalucía,6357
2021-12,01 Andalucía,7379
2022-01,01 Andalucía,8203
2022-02,01 Andalucía,5030
2018-04,02 Aragón,353
2018-05,02 Aragón,849
2018-06,02 Aragón,864
2018-07,02 Aragón,876
2018-08,02 Aragón,902
2018-09,02 Aragón,853
2018-10,02 Aragón,896
2018-11,02 Aragón,917
2018-12,02 Aragón,1015
2019-01,02 Aragón,1097
2019-02,02 Aragón,956
2019-03,02 Aragón,998
2019-04,02 Aragón,923
2019-05,02 Aragón,941
2019-06,02 Aragón,917
2019-07,02 Aragón,986
2019-08,02 Aragón,837
2019-09,02 Aragón,755
2019-10,02 Aragón,904
2019-11,02 Aragón,934
2019-12,02 Aragón,941
2020-01,02 Aragón,1177
2020-02,02 Aragón,972
2020-03,02 Aragón,1259
2020-04,02 Aragón,1514
2020-05,02 Aragón,900
2020-06,02 Aragón,786
2020-07,02 Aragón,946
2020-08,02 Aragón,1186
2020-09,02 Aragón,1068
2020-10,02 Aragón,1168
2020-11,02 Aragón,1488
2020-12,02 Aragón,1194
2021-01,02 Aragón,1295
2021-02,02 Aragón,1099
2021-03,02 Aragón,1023
2021-04,02 Aragón,1017
2021-05,02 Aragón,963
2021-06,02 Aragón,867
2021-07,02 Aragón,992
2021-08,02 Aragón,1003
2021-09,02 Aragón,895
2021-10,02 Aragón,992
2021-11,02 Aragón,985
2021-12,02 Aragón,1125
2022-01,02 Aragón,1321
2022-02,02 Aragón,815
2018-04,03 Principado de Asturias,447
2018-05,03 Principado de Asturias,1035
2018-06,03 Principado de Asturias,1015
2018-07,03 Principado de Asturias,1018
2018-08,03 Principado de Asturias,1005
2018-09,03 Principado de Asturias,934
2018-10,03 Principado de Asturias,1030
2018-11,03 Principado de Asturias,1073
2018-12,03 Principado de Asturias,1128
2019-01,03 Principado de Asturias,1280
2019-02,03 Principado de Asturias,1130
2019-03,03 Principado de Asturias,1145
2019-04,03 Principado de Asturias,1057
2019-05,03 Principado de Asturias,1029
2019-06,03 Principado de Asturias,965
2019-07,03 Principado de Asturias,996
2019-08,03 Principado de Asturias,985
2019-09,03 Principado de Asturias,977
2019-10,03 Principado de Asturias,1000
2019-11,03 Principado de Asturias,1114
2019-12,03 Principado de Asturias,1166
2020-01,03 Principado de Asturias,1405
2020-02,03 Principado de Asturias,1087
2020-03,03 Principado de Asturias,1289
2020-04,03 Principado de Asturias,1325
2020-05,03 Principado de Asturias,1090
