15 Comunidad Foral de Navarra,menos_65,2002,812
15 Comunidad Foral de Navarra,menos_65,2001,756
15 Comunidad Foral de Navarra,menos_65,2000,762
15 Comunidad Foral de Navarra,menos_65,1999,756
15 Comunidad Foral de Navarra,menos_65,1998,797
15 Comunidad Foral de Navarra,menos_65,1997,805
15 Comunidad Foral de Navarra,menos_65,1996,883
15 Comunidad Foral de Navarra,menos_65,1995,862
15 Comunidad Foral de Navarra,menos_65,1994,854
15 Comunidad Foral de Navarra,menos_65,1993,853
15 Comunidad Foral de Navarra,menos_65,1992,890
15 Comunidad Foral de Navarra,menos_65,1991,936
15 Comunidad Foral de Navarra,menos_65,1990,910
15 Comunidad Foral de Navarra,menos_65,1989,893
15 Comunidad Foral de Navarra,menos_65,1988,925
15 Comunidad Foral de Navarra,menos_65,1987,929
15 Comunidad Foral de Navarra,menos_65,1986,1033
15 Comunidad Foral de Navarra,menos_65,1985,1024
15 Comunidad Foral de Navarra,menos_65,1984,992
15 Comunidad Foral de Navarra,menos_65,1983,1066
15 Comunidad Foral de Navarra,menos_65,1982,1074
15 Comunidad Foral de Navarra,menos_65,1981,1034
15 Comunidad Foral de Navarra,menos_65,1980,1102
15 Comunidad Foral de Navarra,menos_65,1979,1113
15 Comunidad Foral de Navarra,menos_65,1978,1196
15 Comunidad Foral de Navarra,menos_65,1977,1139
15 Comunidad Foral de Navarra,menos_65,1976,1208
15 Comunidad Foral de Navarra,menos_65,1975,1289
15 Comunidad Foral de Navarra,65_74,2018,636
15 Comunidad Foral de Navarra,65_74,2017,772
15 Comunidad Foral de Navarra,65_74,2016,678
15 Comunidad Foral de Navarra,65_74,2015,680
15 Comunidad Foral de Navarra,65_74,2014,702
15 Comunidad Foral de Navarra,65_74,2013,636
15 Comunidad Foral de Navarra,65_74,2012,592
15 Comunidad Foral de Navarra,65_74,2011,634
15 Comunidad Foral de Navarra,65_74,2010,567
15 Comunidad Foral de Navarra,65_74,2009,631
15 Comunidad Foral de Navarra,65_74,2008,644
15 Comunidad Foral de Navarra,65_74,2007,649
15 Comunidad Foral de Navarra,65_74,2006,648
15 Comunidad Foral de Navarra,65_74,2005,729
15 Comunidad Foral de Navarra,65_74,2004,736
15 Comunidad Foral de Navarra,65_74,2003,776
15 Comunidad Foral de Navarra,65_74,2002,801
15 Comunidad Foral de Navarra,65_74,2001,833
15 Comunidad Foral de Navarra,65_74,2000,868
15 Comunidad Foral de Navarra,65_74,1999,920
15 Comunidad Foral de Navarra,65_74,1998,865
15 Comunidad Foral de Navarra,65_74,1997,893
15 Comunidad Foral de Navarra,65_74,1996,838
15 Comunidad Foral de Navarra,65_74,1995,896
15 Comunidad Foral de Navarra,65_74,1994,864
15 Comunidad Foral de Navarra,65_74,1993,876
15 Comunidad Foral de Navarra,65_74,1992,837
15 Comunidad Foral de Navarra,65_74,1991,942
15 Comunidad Foral de Navarra,65_74,1990,838
15 Comunidad Foral de Navarra,65_74,1989,864
15 Comunidad Foral de Navarra,65_74,1988,804
15 Comunidad Foral de Navarra,65_74,1987,857
15 Comunidad Foral de Navarra,65_74,1986,840
15 Comunidad Foral de Navarra,65_74,1985,866
15 Comunidad Foral de Navarra,65_74,1984,813
15 Comunidad Foral de Navarra,65_74,1983,916
15 Comunidad Foral de Navarra,65_74,1982,903
15 Comunidad Foral de Navarra,65_74,1981,931
15 Comunidad Foral de Navarra,65_74,1980,1000
15 Comunidad Foral de Navarra,65_74,1979,965
15 Comunidad Foral de Navarra,65_74,1978,1005
15 Comunidad Foral de Navarra,65_74,1977,969
15 Comunidad Foral de Navarra,65_74,1976,1013
15 Comunidad Foral de Navarra,65_74,1975,1046
15 Comunidad Foral de Navarra,mas_74,2018,4493
15 Comunidad Foral de Navarra,mas_74,2017,4403
15 Comunidad Foral de Navarra,mas_74,2016,4356
15 Comunidad Foral de Navarra,mas_74,2015,4332
15 Comunidad Foral de Navarra,mas_74,2014,4036
15 Comunidad Foral de Navarra,mas_74,2013,3959
15 Comunidad Foral de Navarra,mas_74,2012,4048
15 Comunidad Foral de Navarra,mas_74,2011,3810
15 Comunidad Foral de Navarra,mas_74,2010,3752
15 Comunidad Foral de Navarra,mas_74,2009,3785
15 Comunidad Foral de Navarra,mas_74,2008,3892
15 Comunidad Foral de Navarra,mas_74,2007,3723
15 Comunidad Foral de Navarra,mas_74,2006,3528
15 Comunidad Foral de Navarra,mas_74,2005,3721
15 Comunidad Foral de Navarra,mas_74,2004,3515
15 Comunidad Foral de Navarra,mas_74,2003,3712
15 Comunidad Foral de Navarra,mas_74,2002,3376
15 Comunidad Foral de Navarra,mas_74,2001,3224
15 Comunidad Foral de Navarra,mas_74,2000,3305
15 Comunidad Foral de Navarra,mas_74,1999,3331
15 Comunidad Foral de Navarra,mas_74,1998,3154
15 Comunidad Foral de Navarra,mas_74,1997,2973
15 Comunidad Foral de Navarra,mas_74,1996,2969
15 Comunidad Foral de Navarra,mas_74,1995,2835
15 Comunidad Foral de Navarra,mas_74,1994,2759
15 Comunidad Foral de Navarra,mas_74,1993,2786
15 Comunidad Foral de Navarra,mas_74,1992,2526
15 Comunidad Foral de Navarra,mas_74,1991,2639
15 Comunidad Foral de Navarra,mas_74,1990,2620
15 Comunidad Foral de Navarra,mas_74,1989,2464
15 Comunidad Foral de Navarra,mas_74,1988,2350
15 Comunidad Foral de Navarra,mas_74,1987,2291
15 Comunidad Foral de Navarra,mas_74,1986,2280
15 Comunidad Foral de Navarra,mas_74,1985,2356
15 Comunidad Foral de Navarra,mas_74,1984,2241
15 Comunidad Foral de Navarra,mas_74,1983,2182
15 Comunidad Foral de Navarra,mas_74,1982,2134
15 Comunidad Foral de Navarra,mas_74,1981,2154
15 Comunidad Foral de Navarra,mas_74,1980,2041
15 Comunidad Foral de Navarra,mas_74,1979,2015
15 Comunidad Foral de Navarra,mas_74,1978,1960
15 Comunidad Foral de Navarra,mas_74,1977,2075
15 Comunidad Foral de Navarra,mas_74,1976,2039
15 Comunidad Foral de Navarra,mas_74,1975,2030
16 País Vasco,menos_65,2018,2792
16 País Vasco,menos_65,2017,2766
16 País Vasco,menos_65,2016,2786
16 País Vasco,menos_65,2015,2929
16 País Vasco,menos_65,2014,2854
16 País Vasco,menos_65,2013,2994
16 País Vasco,menos_65,2012,3002
16 País Vasco,menos_65,2011,3195
16 País Vasco,menos_65,2010,3119
16 País Vasco,menos_65,2009,3249
16 País Vasco,menos_65,2008,3255
16 País Vasco,menos_65,2007,3401
16 País Vasco,menos_65,2006,3267
16 País Vasco,menos_65,2005,3317
16 País Vasco,menos_65,2004,3343
16 País Vasco,menos_65,2003,3391
16 País Vasco,menos_65,2002,3414
16 País Vasco,menos_65,2001,3371
16 País Vasco,menos_65,2000,3623
16 País Vasco,menos_65,1999,3514
16 País Vasco,menos_65,1998,3681
16 País Vasco,menos_65,1997,3726
16 País Vasco,menos_65,1996,4204
16 País Vasco,menos_65,1995,4221
16 País Vasco,menos_65,1994,4223
16 País Vasco,menos_65,1993,4177
16 País Vasco,menos_65,1992,4384
16 País Vasco,menos_65,1991,4595
16 País Vasco,menos_65,1990,4421
16 País Vasco,menos_65,1989,4433
16 País Vasco,menos_65,1988,4415
16 País Vasco,menos_65,1987,4442
16 País Vasco,menos_65,1986,4699
16 País Vasco,menos_65,1985,4566
16 País Vasco,menos_65,1984,4689
16 País Vasco,menos_65,1983,4579
16 País Vasco,menos_65,1982,4472
16 País Vasco,menos_65,1981,4824
16 País Vasco,menos_65,1980,4887
16 País Vasco,menos_65,1979,5076
16 País Vasco,menos_65,1978,5196
16 País Vasco,menos_65,1977,5186
16 País Vasco,menos_65,1976,5352
16 País Vasco,menos_65,1975,5379
16 País Vasco,65_74,2018,2867
16 País Vasco,65_74,2017,2887
16 País Vasco,65_74,2016,2845
16 País Vasco,65_74,2015,2682
16 País Vasco,65_74,2014,2664
16 País Vasco,65_74,2013,2552
16 País Vasco,65_74,2012,2521
16 País Vasco,65_74,2011,2527
16 País Vasco,65_74,2010,2537
16 País Vasco,65_74,2009,2675
16 País Vasco,65_74,2008,2817
16 País Vasco,65_74,2007,2925
16 País Vasco,65_74,2006,2943
16 País Vasco,65_74,2005,3189
16 País Vasco,65_74,2004,3162
16 País Vasco,65_74,2003,3524
16 País Vasco,65_74,2002,3608
16 País Vasco,65_74,2001,3597
16 País Vasco,65_74,2000,3619
16 País Vasco,65_74,1999,3616
16 País Vasco,65_74,1998,3784
16 País Vasco,65_74,1997,3659
16 País Vasco,65_74,1996,3788
16 País Vasco,65_74,1995,3527
16 País Vasco,65_74,1994,3416
16 País Vasco,65_74,1993,3401
16 País Vasco,65_74,1992,3268
16 País Vasco,65_74,1991,3386
16 País Vasco,65_74,1990,3219
16 País Vasco,65_74,1989,3081
16 País Vasco,65_74,1988,3136
16 País Vasco,65_74,1987,3118
16 País Vasco,65_74,1986,3204
16 País Vasco,65_74,1985,3137
16 País Vasco,65_74,1984,3084
16 País Vasco,65_74,1983,3188
16 País Vasco,65_74,1982,3064
16 País Vasco,65_74,1981,3204
16 País Vasco,65_74,1980,3158
16 País Vasco,65_74,1979,3204
16 País Vasco,65_74,1978,3350
16 País Vasco,65_74,1977,3530
16 País Vasco,65_74,1976,3447
16 País Vasco,65_74,1975,3489
16 País Vasco,mas_74,2018,16104
16 País Vasco,mas_74,2017,15981
16 País Vasco,mas_74,2016,15593
16 País Vasco,mas_74,2015,15900
16 País Vasco,mas_74,2014,14648
16 País Vasco,mas_74,2013,14174
16 País Vasco,mas_74,2012,14758
16 País Vasco,mas_74,2011,14110
16 País Vasco,mas_74,2010,13707
16 País Vasco,mas_74,2009,13690
16 País Vasco,mas_74,2008,13361
16 País Vasco,mas_74,2007,12925
16 País Vasco,mas_74,2006,12297
16 País Vasco,mas_74,2005,12911
16 País Vasco,mas_74,2004,12174
16 País Vasco,mas_74,2003,12391
16 País Vasco,mas_74,2002,11605
16 País Vasco,mas_74,2001,11119
16 País Vasco,mas_74,2000,11001
16 País Vasco,mas_74,1999,11270
16 País Vasco,mas_74,1998,10688
16 País Vasco,mas_74,1997,10154
16 País Vasco,mas_74,1996,10043
16 País Vasco,mas_74,1995,9759
16 País Vasco,mas_74,1994,9127
16 País Vasco,mas_74,1993,9192
16 País Vasco,mas_74,1992,8888
16 País Vasco,mas_74,1991,8750
16 País Vasco,mas_74,1990,8730
16 País Vasco,mas_74,1989,8058
16 País Vasco,mas_74,1988,8075
16 País Vasco,mas_74,1987,7582
16 País Vasco,mas_74,1986,7578
16 País Vasco,mas_74,1985,7762
16 País Vasco,mas_74,1984,7036
16 País Vasco,mas_74,1983,7086
16 País Vasco,mas_74,1982,6621
16 País Vasco,mas_74,1981,6600
16 País Vasco,mas_74,1980,6209
16 País Vasco,mas_74,1979,5900
16 País Vasco,mas_74,1978,5689
16 País Vasco,mas_74,1977,5807
16 País Vasco,mas_74,1976,5816
16 País Vasco,mas_74,1975,5831
17 La Rioja,menos_65,2018,363
17 La Rioja,menos_65,2017,377
17 La Rioja,menos_65,2016,356
17 La Rioja,menos_65,2015,380
17 La Rioja,menos_65,2014,362
17 La Rioja,menos_65,2013,365
17 La Rioja,menos_65,2012,395
17 La Rioja,menos_65,2011,369
17 La Rioja,menos_65,2010,373
17 La Rioja,menos_65,2009,375
17 La Rioja,menos_65,2008,421
17 La Rioja,menos_65,2007,406
17 La Rioja,menos_65,2006,373
17 La Rioja,menos_65,2005,412
17 La Rioja,menos_65,2004,387
17 La Rioja,menos_65,2003,395
17 La Rioja,menos_65,2002,408
17 La Rioja,menos_65,2001,414
17 La Rioja,menos_65,2000,378
17 La Rioja,menos_65,1999,436
17 La Rioja,menos_65,1998,410
17 La Rioja,menos_65,1997,422
17 La Rioja,menos_65,1996,442
17 La Rioja,menos_65,1995,436
17 La Rioja,menos_65,1994,430
17 La Rioja,menos_65,1993,466
17 La Rioja,menos_65,1992,526
17 La Rioja,menos_65,1991,489
17 La Rioja,menos_65,1990,518
17 La Rioja,menos_65,1989,507
17 La Rioja,menos_65,1988,528
17 La Rioja,menos_65,1987,538
17 La Rioja,menos_65,1986,511
17 La Rioja,menos_65,1985,603
17 La Rioja,menos_65,1984,486
17 La Rioja,menos_65,1983,514
17 La Rioja,menos_65,1982,511
17 La Rioja,menos_65,1981,544
17 La Rioja,menos_65,1980,574
17 La Rioja,menos_65,1979,565
17 La Rioja,menos_65,1978,582
17 La Rioja,menos_65,1977,576
17 La Rioja,menos_65,1976,599
17 La Rioja,menos_65,1975,668
17 La Rioja,65_74,2018,396
17 La Rioja,65_74,2017,347
17 La Rioja,65_74,2016,350
17 La Rioja,65_74,2015,324
17 La Rioja,65_74,2014,328
17 La Rioja,65_74,2013,290
17 La Rioja,65_74,2012,341
17 La Rioja,65_74,2011,344
17 La Rioja,65_74,2010,323
17 La Rioja,65_74,2009,343
17 La Rioja,65_74,2008,353
17 La Rioja,65_74,2007,391
17 La Rioja,65_74,2006,383
17 La Rioja,65_74,2005,359
17 La Rioja,65_74,2004,370
17 La Rioja,65_74,2003,476
17 La Rioja,65_74,2002,459
17 La Rioja,65_74,2001,434
17 La Rioja,65_74,2000,455
17 La Rioja,65_74,1999,456
17 La Rioja,65_74,1998,492
17 La Rioja,65_74,1997,423
17 La Rioja,65_74,1996,484
17 La Rioja,65_74,1995,484
17 La Rioja,65_74,1994,485
17 La Rioja,65_74,1993,481
17 La Rioja,65_74,1992,493
17 La Rioja,65_74,1991,470
17 La Rioja,65_74,1990,517
17 La Rioja,65_74,1989,446
17 La Rioja,65_74,1988,438
17 La Rioja,65_74,1987,465
17 La Rioja,65_74,1986,439
17 La Rioja,65_74,1985,453
17 La Rioja,65_74,1984,448
17 La Rioja,65_74,1983,473
17 La Rioja,65_74,1982,500
17 La Rioja,65_74,1981,542
17 La Rioja,65_74,1980,534
17 La Rioja,65_74,1979,549
17 La Rioja,65_74,1978,546
17 La Rioja,65_74,1977,594
17 La Rioja,65_74,1976,570
17 La Rioja,65_74,1975,589
17 La Rioja,mas_74,2018,2446
17 La Rioja,mas_74,2017,2328
17 La Rioja,mas_74,2016,2261
17 La Rioja,mas_74,2015,2389
17 La Rioja,mas_74,2014,2196
17 La Rioja,mas_74,2013,2216
17 La Rioja,mas_74,2012,2287
17 La Rioja,mas_74,2011,2172
17 La Rioja,mas_74,2010,2159
17 La Rioja,mas_74,2009,2027
17 La Rioja,mas_74,2008,2086
17 La Rioja,mas_74,2007,2049
17 La Rioja,mas_74,2006,1897
17 La Rioja,mas_74,2005,2091
17 La Rioja,mas_74,2004,1909
17 La Rioja,mas_74,2003,1857
17 La Rioja,mas_74,2002,1767
17 La Rioja,mas_74,2001,1678
17 La Rioja,mas_74,2000,1711
17 La Rioja,mas_74,1999,1880
17 La Rioja,mas_74,1998,1686
17 La Rioja,mas_74,1997,1678
17 La Rioja,mas_74,1996,1623
17 La Rioja,mas_74,1995,1644
17 La Rioja,mas_74,1994,1521
17 La Rioja,mas_74,1993,1544
17 La Rioja,mas_74,1992,1428
17 La Rioja,mas_74,1991,1480
17 La Rioja,mas_74,1990,1521
17 La Rioja,mas_74,1989,1363
17 La Rioja,mas_74,1988,1395
17 La Rioja,mas_74,1987,1322
17 La Rioja,mas_74,1986,1307
17 La Rioja,mas_74,1985,1315
17 La Rioja,mas_74,1984,1170
17 La Rioja,mas_74,1983,1124
17 La Rioja,mas_74,1982,1123
17 La Rioja,mas_74,1981,1187
17 La Rioja,mas_74,1980,1094
17 La Rioja,mas_74,1979,1080
17 La Rioja,mas_74,1978,1086
17 La Rioja,mas_74,1977,1133
17 La Rioja,mas_74,1976,1066
17 La Rioja,mas_74,1975,1050
18 Ceuta,menos_65,2018,134
18 Ceuta,menos_65,2017,146
18 Ceuta,menos_65,2016,118
18 Ceuta,menos_65,2015,128
18 Ceuta,menos_65,2014,133
18 Ceuta,menos_65,2013,128
18 Ceuta,menos_65,2012,103
18 Ceuta,menos_65,2011,128
18 Ceuta,menos_65,2010,139
18 Ceuta,menos_65,2009,136
18 Ceuta,menos_65,2008,116
18 Ceuta,menos_65,2007,122
18 Ceuta,menos_65,2006,120
18 Ceuta,menos_65,2005,106
18 Ceuta,menos_65,2004,118
18 Ceuta,menos_65,2003,125
18 Ceuta,menos_65,2002,128
18 Ceuta,menos_65,2001,109
18 Ceuta,menos_65,2000,106
18 Ceuta,menos_65,1999,141
18 Ceuta,menos_65,1998,144
18 Ceuta,menos_65,1997,152
18 Ceuta,menos_65,1996,172
18 Ceuta,menos_65,1995,145
18 Ceuta,menos_65,1994,136
18 Ceuta,menos_65,1993,145
18 Ceuta,menos_65,1992,129
18 Ceuta,menos_65,1991,154
18 Ceuta,menos_65,1990,180
18 Ceuta,menos_65,1989,156
18 Ceuta,menos_65,1988,146
18 Ceuta,menos_65,1987,140
18 Ceuta,menos_65,1986,167
18 Ceuta,menos_65,1985,176
18 Ceuta,menos_65,1984,155
18 Ceuta,menos_65,1983,148
18 Ceuta,menos_65,1982,166
18 Ceuta,menos_65,1981,165
18 Ceuta,menos_65,1980,185
18 Ceuta,menos_65,1979,204
18 Ceuta,menos_65,1978,213
18 Ceuta,menos_65,1977,193
18 Ceuta,menos_65,1976,198
18 Ceuta,menos_65,1975,212
18 Ceuta,65_74,2018,82
18 Ceuta,65_74,2017,105
18 Ceuta,65_74,2016,84
18 Ceuta,65_74,2015,74
18 Ceuta,65_74,2014,79
18 Ceuta,65_74,2013,88
18 Ceuta,65_74,2012,96
18 Ceuta,65_74,2011,96
18 Ceuta,65_74,2010,103
18 Ceuta,65_74,2009,95
18 Ceuta,65_74,2008,109
18 Ceuta,65_74,2007,99
18 Ceuta,65_74,2006,107
18 Ceuta,65_74,2005,119
18 Ceuta,65_74,2004,111
18 Ceuta,65_74,2003,111
18 Ceuta,65_74,2002,120
18 Ceuta,65_74,2001,93
18 Ceuta,65_74,2000,99
18 Ceuta,65_74,1999,110
18 Ceuta,65_74,1998,116
18 Ceuta,65_74,1997,110
18 Ceuta,65_74,1996,107
18 Ceuta,65_74,1995,112
18 Ceuta,65_74,1994,113
18 Ceuta,65_74,1993,110
18 Ceuta,65_74,1992,113
18 Ceuta,65_74,1991,119
18 Ceuta,65_74,1990,123
18 Ceuta,65_74,1989,116
18 Ceuta,65_74,1988,107
18 Ceuta,65_74,1987,125
18 Ceuta,65_74,1986,108
18 Ceuta,65_74,1985,128
18 Ceuta,65_74,1984,102
18 Ceuta,65_74,1983,109
18 Ceuta,65_74,1982,132
18 Ceuta,65_74,1981,115
18 Ceuta,65_74,1980,133
18 Ceuta,65_74,1979,121
18 Ceuta,65_74,1978,140
18 Ceuta,65_74,1977,116
18 Ceuta,65_74,1976,128
18 Ceuta,65_74,1975,111
18 Ceuta,mas_74,2018,319
18 Ceuta,mas_74,2017,309
18 Ceuta,mas_74,2016,306
18 Ceuta,mas_74,2015,302
18 Ceuta,mas_74,2014,297
18 Ceuta,mas_74,2013,315
18 Ceuta,mas_74,2012,288
18 Ceuta,mas_74,2011,291
18 Ceuta,mas_74,2010,294
18 Ceuta,mas_74,2009,319
18 Ceuta,mas_74,2008,272
18 Ceuta,mas_74,2007,316
18 Ceuta,mas_74,2006,252
18 Ceuta,mas_74,2005,272
18 Ceuta,mas_74,2004,262
18 Ceuta,mas_74,2003,259
18 Ceuta,mas_74,2002,261
18 Ceuta,mas_74,2001,255
18 Ceuta,mas_74,2000,246
18 Ceuta,mas_74,1999,246
18 Ceuta,mas_74,1998,266
18 Ceuta,mas_74,1997,234
18 Ceuta,mas_74,1996,234
18 Ceuta,mas_74,1995,194
18 Ceuta,mas_74,1994,226
18 Ceuta,mas_74,1993,201
18 Ceuta,mas_74,1992,218
18 Ceuta,mas_74,1991,214
18 Ceuta,mas_74,1990,199
18 Ceuta,mas_74,1989,219
18 Ceuta,mas_74,1988,192
18 Ceuta,mas_74,1987,170
18 Ceuta,mas_74,1986,195
18 Ceuta,mas_74,1985,187
18 Ceuta,mas_74,1984,190
18 Ceuta,mas_74,1983,186
18 Ceuta,mas_74,1982,201
18 Ceuta,mas_74,1981,199
18 Ceuta,mas_74,1980,192
18 Ceuta,mas_74,1979,201
18 Ceuta,mas_74,1978,165
18 Ceuta,mas_74,1977,162
18 Ceuta,mas_74,1976,189
18 Ceuta,mas_74,1975,151
19 Melilla,menos_65,2018,131
19 Melilla,menos_65,2017,109
19 Melilla,menos_65,2016,120
19 Melilla,menos_65,2015,123
19 Melilla,menos_65,2014,109
19 Melilla,menos_65,2013,102
19 Melilla,menos_65,2012,112
19 Melilla,menos_65,2011,99
19 Melilla,menos_65,2010,81
19 Melilla,menos_65,2009,91
19 Melilla,menos_65,2008,125
19 Melilla,menos_65,2007,105
19 Melilla,menos_65,2006,99
19 Melilla,menos_65,2005,93
19 Melilla,menos_65,2004,101
19 Melilla,menos_65,2003,101
19 Melilla,menos_65,2002,99
19 Melilla,menos_65,2001,109
19 Melilla,menos_65,2000,115
19 Melilla,menos_65,1999,100
19 Melilla,menos_65,1998,142
19 Melilla,menos_65,1997,120
19 Melilla,menos_65,1996,96
19 Melilla,menos_65,1995,125
19 Melilla,menos_65,1994,136
19 Melilla,menos_65,1993,122
19 Melilla,menos_65,1992,111
19 Melilla,menos_65,1991,121
19 Melilla,menos_65,1990,128
19 Melilla,menos_65,1989,125
19 Melilla,menos_65,1988,145
19 Melilla,menos_65,1987,114
19 Melilla,menos_65,1986,115
19 Melilla,menos_65,1985,129
19 Melilla,menos_65,1984,129
19 Melilla,menos_65,1983,121
19 Melilla,menos_65,1982,119
19 Melilla,menos_65,1981,113
19 Melilla,menos_65,1980,122
19 Melilla,menos_65,1979,141
19 Melilla,menos_65,1978,155
19 Melilla,menos_65,1977,131
19 Melilla,menos_65,1976,153
19 Melilla,menos_65,1975,149
19 Melilla,65_74,2018,70
19 Melilla,65_74,2017,90
19 Melilla,65_74,2016,78
19 Melilla,65_74,2015,69
19 Melilla,65_74,2014,79
19 Melilla,65_74,2013,71
19 Melilla,65_74,2012,71
19 Melilla,65_74,2011,93
19 Melilla,65_74,2010,80
19 Melilla,65_74,2009,70
19 Melilla,65_74,2008,88
19 Melilla,65_74,2007,83
19 Melilla,65_74,2006,99
19 Melilla,65_74,2005,95
19 Melilla,65_74,2004,109
19 Melilla,65_74,2003,109
19 Melilla,65_74,2002,95
19 Melilla,65_74,2001,99
19 Melilla,65_74,2000,95
19 Melilla,65_74,1999,111
19 Melilla,65_74,1998,96
19 Melilla,65_74,1997,110
19 Melilla,65_74,1996,99
19 Melilla,65_74,1995,97
19 Melilla,65_74,1994,112
19 Melilla,65_74,1993,100
19 Melilla,65_74,1992,65
19 Melilla,65_74,1991,82
19 Melilla,65_74,1990,70
19 Melilla,65_74,1989,92
19 Melilla,65_74,1988,96
19 Melilla,65_74,1987,75
19 Melilla,65_74,1986,101
19 Melilla,65_74,1985,77
19 Melilla,65_74,1984,77
19 Melilla,65_74,1983,74
19 Melilla,65_74,1982,99
19 Melilla,65_74,1981,79
19 Melilla,65_74,1980,98
19 Melilla,65_74,1979,108
19 Melilla,65_74,1978,101
19 Melilla,65_74,1977,97
19 Melilla,65_74,1976,87
19 Melilla,65_74,1975,101
19 Melilla,mas_74,2018,315
19 Melilla,mas_74,2017,295
19 Melilla,mas_74,2016,288
19 Melilla,mas_74,2015,324
19 Melilla,mas_74,2014,297
19 Melilla,mas_74,2013,288
19 Melilla,mas_74,2012,288
19 Melilla,mas_74,2011,285
19 Melilla,mas_74,2010,246
19 Melilla,mas_74,2009,240
19 Melilla,mas_74,2008,242
19 Melilla,mas_74,2007,245
19 Melilla,mas_74,2006,256
19 Melilla,mas_74,2005,226
19 Melilla,mas_74,2004,245
19 Melilla,mas_74,2003,244
19 Melilla,mas_74,2002,252
19 Melilla,mas_74,2001,191
19 Melilla,mas_74,2000,215
19 Melilla,mas_74,1999,192
19 Melilla,mas_74,1998,212
19 Melilla,mas_74,1997,186
19 Melilla,mas_74,1996,195
19 Melilla,mas_74,1995,179
19 Melilla,mas_74,1994,183
19 Melilla,mas_74,1993,147
19 Melilla,mas_74,1992,147
19 Melilla,mas_74,1991,155
19 Melilla,mas_74,1990,173
19 Melilla,mas_74,1989,178
19 Melilla,mas_74,1988,178
19 Melilla,mas_74,1987,158
19 Melilla,mas_74,1986,160
19 Melilla,mas_74,1985,170
19 Melilla,mas_74,1984,175
19 Melilla,mas_74,1983,164
19 Melilla,mas_74,1982,170
19 Melilla,mas_74,1981,161
19 Melilla,mas_74,1980,162
19 Melilla,mas_74,1979,166
19 Melilla,mas_74,1978,171
19 Melilla,mas_74,1977,142
19 Melilla,mas_74,1976,151
19 Melilla,mas_74,1975,165
