2019-02-17;1881
2019-02-18;2011
2019-02-19;2102
2019-02-20;2007
2019-02-21;1965
2019-02-22;1992
2019-02-23;1832
2019-02-24;1833
2019-02-25;2019
2019-02-26;1939
2019-02-27;1957
2019-02-28;1925
2019-03-01;1872
2019-03-02;1910
2019-03-03;1748
2019-03-04;1880
2019-03-05;1868
2019-03-06;1870
2019-03-07;1859
2019-03-08;1800
2019-03-09;1774
2019-03-10;1668
2019-03-11;1766
2019-03-12;1706
2019-03-13;1691
2019-03-14;1718
2019-03-15;1746
2019-03-16;1720
2019-03-17;1635
2019-03-18;1757
2019-03-19;1684
2019-03-20;1662
2019-03-21;1701
2019-03-22;1688
2019-03-23;1698
2019-03-24;1629
2019-03-25;1665
2019-03-26;1625
2019-03-27;1686
2019-03-28;1690
2019-03-29;1664
2019-03-30;1637
2019-03-31;1619
2019-04-01;1689
2019-04-02;1701
2019-04-03;1686
2019-04-04;1668
2019-04-05;1663
2019-04-06;1649
2019-04-07;1675
2019-04-08;1664
2019-04-09;1622
2019-04-10;1667
2019-04-11;1607
2019-04-12;1623
2019-04-13;1555
2019-04-14;1519
2019-04-15;1624
2019-04-16;1667
2019-04-17;1727
2019-04-18;1614
2019-04-19;1679
2019-04-20;1676
2019-04-21;1565
2019-04-22;1659
2019-04-23;1686
2019-04-24;1743
2019-04-25;1644
2019-04-26;1621
2019-04-27;1562
2019-04-28;1589
2019-04-29;1554
2019-04-30;1557
2019-05-01;1659
2019-05-02;1642
2019-05-03;1593
2019-05-04;1587
2019-05-05;1509
2019-05-06;1683
2019-05-07;1638
2019-05-08;1597
2019-05-09;1593
2019-05-10;1668
2019-05-11;1525
2019-05-12;1568
2019-05-13;1537
2019-05-14;1606
2019-05-15;1616
2019-05-16;1613
2019-05-17;1628
2019-05-18;1631
2019-05-19;1570
2019-05-20;1645
2019-05-21;1583
2019-05-22;1555
2019-05-23;1658
2019-05-24;1648
2019-05-25;1507
2019-05-26;1463
2019-05-27;1544
2019-05-28;1532
2019-05-29;1494
2019-05-30;1452
2019-05-31;1556
2019-06-01;1574
2019-06-02;1555
2019-06-03;1609
2019-06-04;1570
2019-06-05;1511
2019-06-06;1496
2019-06-07;1482
2019-06-08;1484
2019-06-09;1448
2019-06-10;1460
2019-06-11;1498
2019-06-12;1484
2019-06-13;1554
2019-06-14;1500
2019-06-15;1566
2019-06-16;1517
