2006-11;01 Andalucía;4938
2006-10;01 Andalucía;4849
2006-09;01 Andalucía;4737
2006-08;01 Andalucía;4924
2006-07;01 Andalucía;5216
2006-06;01 Andalucía;4735
2006-05;01 Andalucía;5069
2006-04;01 Andalucía;5047
2006-03;01 Andalucía;5735
2006-02;01 Andalucía;5415
2006-01;01 Andalucía;5908
2005-12;01 Andalucía;5680
2005-11;01 Andalucía;5072
2005-10;01 Andalucía;4759
2005-09;01 Andalucía;4308
2005-08;01 Andalucía;4617
2005-07;01 Andalucía;4829
2005-06;01 Andalucía;4686
2005-05;01 Andalucía;5088
2005-04;01 Andalucía;5159
2005-03;01 Andalucía;6438
2005-02;01 Andalucía;6785
2005-01;01 Andalucía;8483
2004-12;01 Andalucía;6091
2004-11;01 Andalucía;5161
2004-10;01 Andalucía;4851
2004-09;01 Andalucía;4372
2004-08;01 Andalucía;4779
2004-07;01 Andalucía;5024
2004-06;01 Andalucía;4747
2004-05;01 Andalucía;5084
2004-04;01 Andalucía;5186
2004-03;01 Andalucía;5874
2004-02;01 Andalucía;5475
2004-01;01 Andalucía;6392
2003-12;01 Andalucía;6374
2003-11;01 Andalucía;5271
2003-10;01 Andalucía;4728
2003-09;01 Andalucía;4537
2003-08;01 Andalucía;6104
2003-07;01 Andalucía;5107
2003-06;01 Andalucía;5198
2003-05;01 Andalucía;5065
2003-04;01 Andalucía;5000
2003-03;01 Andalucía;5487
2003-02;01 Andalucía;5590
2003-01;01 Andalucía;6382
2002-12;01 Andalucía;5654
2002-11;01 Andalucía;4976
2002-10;01 Andalucía;4786
2002-09;01 Andalucía;4241
2002-08;01 Andalucía;4484
2002-07;01 Andalucía;4964
2002-06;01 Andalucía;4687
2002-05;01 Andalucía;4836
2002-04;01 Andalucía;5039
2002-03;01 Andalucía;5749
2002-02;01 Andalucía;5812
2002-01;01 Andalucía;6514
2001-12;01 Andalucía;5693
2001-11;01 Andalucía;5065
2001-10;01 Andalucía;4768
2001-09;01 Andalucía;4399
2001-08;01 Andalucía;4907
2001-07;01 Andalucía;4785
2001-06;01 Andalucía;4902
2001-05;01 Andalucía;5079
2001-04;01 Andalucía;4694
2001-03;01 Andalucía;5176
2001-02;01 Andalucía;5007
2001-01;01 Andalucía;5484
2000-12;01 Andalucía;5412
2000-11;01 Andalucía;4795
2000-10;01 Andalucía;4587
2000-09;01 Andalucía;4217
2000-08;01 Andalucía;4604
2000-07;01 Andalucía;4660
2000-06;01 Andalucía;4533
2000-05;01 Andalucía;4891
2000-04;01 Andalucía;4968
2000-03;01 Andalucía;5143
2000-02;01 Andalucía;5511
2000-01;01 Andalucía;7045
1999-12;01 Andalucía;5538
1999-11;01 Andalucía;4833
1999-10;01 Andalucía;4517
1999-09;01 Andalucía;4188
1999-08;01 Andalucía;4388
1999-07;01 Andalucía;4688
1999-06;01 Andalucía;4312
1999-05;01 Andalucía;4600
1999-04;01 Andalucía;4933
1999-03;01 Andalucía;6102
1999-02;01 Andalucía;6934
1999-01;01 Andalucía;7130
1998-12;01 Andalucía;6204
1998-11;01 Andalucía;4432
1998-10;01 Andalucía;4553
1998-09;01 Andalucía;4105
1998-08;01 Andalucía;4716
1998-07;01 Andalucía;4873
1998-06;01 Andalucía;4464
1998-05;01 Andalucía;4696
1998-04;01 Andalucía;4924
1998-03;01 Andalucía;5940
1998-02;01 Andalucía;6195
1998-01;01 Andalucía;6041
1997-12;01 Andalucía;5419
1997-11;01 Andalucía;4784
1997-10;01 Andalucía;4443
1997-09;01 Andalucía;4108
1997-08;01 Andalucía;4555
1997-07;01 Andalucía;4394
1997-06;01 Andalucía;4391
1997-05;01 Andalucía;4598
1997-04;01 Andalucía;4767
1997-03;01 Andalucía;5425
1997-02;01 Andalucía;5070
1997-01;01 Andalucía;6170
1996-12;01 Andalucía;6049
1996-11;01 Andalucía;4610
1996-10;01 Andalucía;4502
1996-09;01 Andalucía;4053
1996-08;01 Andalucía;4284
1996-07;01 Andalucía;4600
1996-06;01 Andalucía;4450
1996-05;01 Andalucía;4787
1996-04;01 Andalucía;4748
1996-03;01 Andalucía;5642
1996-02;01 Andalucía;5422
1996-01;01 Andalucía;5512
1995-12;01 Andalucía;5590
1995-11;01 Andalucía;4368
1995-10;01 Andalucía;4263
1995-09;01 Andalucía;4038
1995-08;01 Andalucía;4565
1995-07;01 Andalucía;5203
1995-06;01 Andalucía;4155
1995-05;01 Andalucía;4736
1995-04;01 Andalucía;4745
1995-03;01 Andalucía;5320
1995-02;01 Andalucía;4970
1995-01;01 Andalucía;5856
1994-12;01 Andalucía;5021
1994-11;01 Andalucía;4364
1994-10;01 Andalucía;4242
1994-09;01 Andalucía;3918
1994-08;01 Andalucía;4334
1994-07;01 Andalucía;5268
1994-06;01 Andalucía;4075
1994-05;01 Andalucía;4506
1994-04;01 Andalucía;4381
1994-03;01 Andalucía;4634
1994-02;01 Andalucía;5138
1994-01;01 Andalucía;6360
1993-12;01 Andalucía;5321
1993-11;01 Andalucía;4399
1993-10;01 Andalucía;4370
1993-09;01 Andalucía;3859
1993-08;01 Andalucía;4498
1993-07;01 Andalucía;4501
1993-06;01 Andalucía;4180
1993-05;01 Andalucía;4427
1993-04;01 Andalucía;4693
1993-03;01 Andalucía;5990
1993-02;01 Andalucía;4941
1993-01;01 Andalucía;5764
1992-12;01 Andalucía;4906
1992-11;01 Andalucía;4312
1992-10;01 Andalucía;4326
1992-09;01 Andalucía;3752
1992-08;01 Andalucía;4592
1992-07;01 Andalucía;4270
1992-06;01 Andalucía;3981
1992-05;01 Andalucía;4231
1992-04;01 Andalucía;4426
1992-03;01 Andalucía;4678
1992-02;01 Andalucía;5241
1992-01;01 Andalucía;5943
1991-12;01 Andalucía;5180
1991-11;01 Andalucía;4545
1991-10;01 Andalucía;4271
1991-09;01 Andalucía;3802
1991-08;01 Andalucía;4298
1991-07;01 Andalucía;4910
1991-06;01 Andalucía;4182
1991-05;01 Andalucía;4365
1991-04;01 Andalucía;4486
1991-03;01 Andalucía;5200
1991-02;01 Andalucía;5305
1991-01;01 Andalucía;5587
1990-12;01 Andalucía;5392
1990-11;01 Andalucía;4324
1990-10;01 Andalucía;4088
1990-09;01 Andalucía;3772
1990-08;01 Andalucía;4347
1990-07;01 Andalucía;4705
1990-06;01 Andalucía;3997
1990-05;01 Andalucía;4298
1990-04;01 Andalucía;4392
1990-03;01 Andalucía;4603
1990-02;01 Andalucía;5110
1990-01;01 Andalucía;6409
1989-12;01 Andalucía;4850
1989-11;01 Andalucía;4340
1989-10;01 Andalucía;3967
1989-09;01 Andalucía;3660
1989-08;01 Andalucía;4466
1989-07;01 Andalucía;5195
1989-06;01 Andalucía;4186
1989-05;01 Andalucía;4321
1989-04;01 Andalucía;4248
1989-03;01 Andalucía;4474
1989-02;01 Andalucía;4704
1989-01;01 Andalucía;5758
1988-12;01 Andalucía;5568
1988-11;01 Andalucía;4104
1988-10;01 Andalucía;4031
1988-09;01 Andalucía;3952
1988-08;01 Andalucía;4461
1988-07;01 Andalucía;4726
1988-06;01 Andalucía;3799
1988-05;01 Andalucía;4103
1988-04;01 Andalucía;4205
1988-03;01 Andalucía;5122
1988-02;01 Andalucía;4686
1988-01;01 Andalucía;4970
1987-12;01 Andalucía;4776
1987-11;01 Andalucía;4365
1987-10;01 Andalucía;4036
1987-09;01 Andalucía;3841
1987-08;01 Andalucía;4195
1987-07;01 Andalucía;3957
1987-06;01 Andalucía;3887
1987-05;01 Andalucía;3983
1987-04;01 Andalucía;4232
1987-03;01 Andalucía;4559
1987-02;01 Andalucía;4633
1987-01;01 Andalucía;6031
1986-12;01 Andalucía;4802
1986-11;01 Andalucía;4222
1986-10;01 Andalucía;3702
1986-09;01 Andalucía;3543
1986-08;01 Andalucía;3702
1986-07;01 Andalucía;4050
1986-06;01 Andalucía;3697
1986-05;01 Andalucía;4197
1986-04;01 Andalucía;4283
1986-03;01 Andalucía;4708
1986-02;01 Andalucía;5178
1986-01;01 Andalucía;6163
1985-12;01 Andalucía;5037
1985-11;01 Andalucía;4152
1985-10;01 Andalucía;3890
1985-09;01 Andalucía;3692
1985-08;01 Andalucía;3991
1985-07;01 Andalucía;4193
1985-06;01 Andalucía;3866
1985-05;01 Andalucía;4240
1985-04;01 Andalucía;4402
1985-03;01 Andalucía;4757
1985-02;01 Andalucía;4342
1985-01;01 Andalucía;5622
1984-12;01 Andalucía;4395
1984-11;01 Andalucía;3954
1984-10;01 Andalucía;3988
1984-09;01 Andalucía;3488
1984-08;01 Andalucía;3829
1984-07;01 Andalucía;4426
1984-06;01 Andalucía;3915
1984-05;01 Andalucía;3894
1984-04;01 Andalucía;4096
1984-03;01 Andalucía;4853
1984-02;01 Andalucía;4606
1984-01;01 Andalucía;5075
1983-12;01 Andalucía;4535
1983-11;01 Andalucía;3827
1983-10;01 Andalucía;3495
1983-09;01 Andalucía;3523
1983-08;01 Andalucía;3658
1983-07;01 Andalucía;3677
1983-06;01 Andalucía;3871
1983-05;01 Andalucía;3960
1983-04;01 Andalucía;3855
1983-03;01 Andalucía;4597
1983-02;01 Andalucía;5516
1983-01;01 Andalucía;6044
1982-12;01 Andalucía;5560
1982-11;01 Andalucía;4229
1982-10;01 Andalucía;3838
1982-09;01 Andalucía;3321
1982-08;01 Andalucía;3880
1982-07;01 Andalucía;3740
1982-06;01 Andalucía;3715
1982-05;01 Andalucía;3987
1982-04;01 Andalucía;3885
1982-03;01 Andalucía;4326
1982-02;01 Andalucía;4148
1982-01;01 Andalucía;4793
1981-12;01 Andalucía;4393
1981-11;01 Andalucía;3675
1981-10;01 Andalucía;3785
1981-09;01 Andalucía;3419
1981-08;01 Andalucía;3525
1981-07;01 Andalucía;3936
1981-06;01 Andalucía;4219
1981-05;01 Andalucía;3896
1981-04;01 Andalucía;3842
1981-03;01 Andalucía;4409
1981-02;01 Andalucía;4712
1981-01;01 Andalucía;6364
1980-12;01 Andalucía;5814
1980-11;01 Andalucía;3812
1980-10;01 Andalucía;3586
1980-09;01 Andalucía;3606
1980-08;01 Andalucía;3927
1980-07;01 Andalucía;3768
1980-06;01 Andalucía;3683
1980-05;01 Andalucía;3779
1980-04;01 Andalucía;3821
1980-03;01 Andalucía;4277
1980-02;01 Andalucía;4254
1980-01;01 Andalucía;5066
1979-12;01 Andalucía;4648
1979-11;01 Andalucía;4184
1979-10;01 Andalucía;3672
1979-09;01 Andalucía;3406
1979-08;01 Andalucía;4191
1979-07;01 Andalucía;3913
1979-06;01 Andalucía;3652
1979-05;01 Andalucía;3976
1979-04;01 Andalucía;4047
1979-03;01 Andalucía;4650
1979-02;01 Andalucía;4252
1979-01;01 Andalucía;4661
1978-12;01 Andalucía;4834
1978-11;01 Andalucía;4101
1978-10;01 Andalucía;3652
1978-09;01 Andalucía;3520
1978-08;01 Andalucía;3923
1978-07;01 Andalucía;4477
1978-06;01 Andalucía;3739
1978-05;01 Andalucía;3848
1978-04;01 Andalucía;4181
1978-03;01 Andalucía;4734
1978-02;01 Andalucía;4753
1978-01;01 Andalucía;4860
1977-12;01 Andalucía;4684
1977-11;01 Andalucía;3946
1977-10;01 Andalucía;3518
1977-09;01 Andalucía;3491
1977-08;01 Andalucía;3550
1977-07;01 Andalucía;3584
1977-06;01 Andalucía;3692
1977-05;01 Andalucía;4245
1977-04;01 Andalucía;4695
1977-03;01 Andalucía;4450
1977-02;01 Andalucía;4287
1977-01;01 Andalucía;4802
1976-12;01 Andalucía;4518
1976-11;01 Andalucía;4287
1976-10;01 Andalucía;3526
1976-09;01 Andalucía;3252
1976-08;01 Andalucía;3906
1976-07;01 Andalucía;3883
1976-06;01 Andalucía;3650
1976-05;01 Andalucía;4302
1976-04;01 Andalucía;4774
1976-03;01 Andalucía;4840
1976-02;01 Andalucía;4848
1976-01;01 Andalucía;5493
1975-12;01 Andalucía;4986
1975-11;01 Andalucía;3936
1975-10;01 Andalucía;3615
1975-09;01 Andalucía;3343
1975-08;01 Andalucía;3898
1975-07;01 Andalucía;4268
1975-06;01 Andalucía;3678
1975-05;01 Andalucía;3821
1975-04;01 Andalucía;4119
1975-03;01 Andalucía;4541
1975-02;01 Andalucía;4131
1975-01;01 Andalucía;5673
2018-12;02 Aragón;1254
2018-11;02 Aragón;1128
2018-10;02 Aragón;1123
2018-09;02 Aragón;1019
2018-08;02 Aragón;1136
2018-07;02 Aragón;1116
2018-06;02 Aragón;1067
2018-05;02 Aragón;1105
2018-04;02 Aragón;1112
2018-03;02 Aragón;1282
2018-02;02 Aragón;1259
2018-01;02 Aragón;1499
2017-12;02 Aragón;1303
2017-11;02 Aragón;1145
2017-10;02 Aragón;1074
2017-09;02 Aragón;1005
2017-08;02 Aragón;1069
2017-07;02 Aragón;1075
2017-06;02 Aragón;1086
2017-05;02 Aragón;1148
2017-04;02 Aragón;1051
2017-03;02 Aragón;1179
2017-02;02 Aragón;1275
2017-01;02 Aragón;1798
2016-12;02 Aragón;1307
2016-11;02 Aragón;1110
2016-10;02 Aragón;1037
2016-09;02 Aragón;991
2016-08;02 Aragón;1115
2016-07;02 Aragón;1044
2016-06;02 Aragón;1076
2016-05;02 Aragón;1081
2016-04;02 Aragón;1094
2016-03;02 Aragón;1221
2016-02;02 Aragón;1156
2016-01;02 Aragón;1249
2015-12;02 Aragón;1203
2015-11;02 Aragón;1080
2015-10;02 Aragón;1158
2015-09;02 Aragón;1002
2015-08;02 Aragón;1068
2015-07;02 Aragón;1249
2015-06;02 Aragón;1027
2015-05;02 Aragón;1151
2015-04;02 Aragón;1141
2015-03;02 Aragón;1340
2015-02;02 Aragón;1420
2015-01;02 Aragón;1500
2014-12;02 Aragón;1267
2014-11;02 Aragón;1111
2014-10;02 Aragón;1146
2014-09;02 Aragón;936
2014-08;02 Aragón;1093
2014-07;02 Aragón;1114
2014-06;02 Aragón;1115
2014-05;02 Aragón;1130
2014-04;02 Aragón;1067
2014-03;02 Aragón;1209
2014-02;02 Aragón;1164
2014-01;02 Aragón;1390
2013-12;02 Aragón;1326
2013-11;02 Aragón;1042
2013-10;02 Aragón;1075
2013-09;02 Aragón;929
2013-08;02 Aragón;1030
2013-07;02 Aragón;1090
2013-06;02 Aragón;1063
2013-05;02 Aragón;1062
2013-04;02 Aragón;1011
2013-03;02 Aragón;1218
2013-02;02 Aragón;1171
2013-01;02 Aragón;1336
2012-12;02 Aragón;1171
2012-11;02 Aragón;1118
2012-10;02 Aragón;1083
2012-09;02 Aragón;882
2012-08;02 Aragón;1117
2012-07;02 Aragón;998
2012-06;02 Aragón;1020
2012-05;02 Aragón;1138
2012-04;02 Aragón;1126
2012-03;02 Aragón;1311
2012-02;02 Aragón;1428
2012-01;02 Aragón;1332
2011-12;02 Aragón;1223
2011-11;02 Aragón;1138
2011-10;02 Aragón;1068
2011-09;02 Aragón;1017
2011-08;02 Aragón;1140
2011-07;02 Aragón;1103
2011-06;02 Aragón;1041
2011-05;02 Aragón;1053
2011-04;02 Aragón;1117
2011-03;02 Aragón;1194
2011-02;02 Aragón;1141
2011-01;02 Aragón;1318
2010-12;02 Aragón;1165
2010-11;02 Aragón;1075
2010-10;02 Aragón;1109
2010-09;02 Aragón;916
2010-08;02 Aragón;1014
2010-07;02 Aragón;1164
2010-06;02 Aragón;1043
2010-05;02 Aragón;1096
2010-04;02 Aragón;1081
2010-03;02 Aragón;1190
2010-02;02 Aragón;1052
2010-01;02 Aragón;1289
2009-12;02 Aragón;1195
2009-11;02 Aragón;1059
2009-10;02 Aragón;1124
2009-09;02 Aragón;934
2009-08;02 Aragón;1117
2009-07;02 Aragón;1033
2009-06;02 Aragón;1039
2009-05;02 Aragón;1121
2009-04;02 Aragón;1072
2009-03;02 Aragón;1119
2009-02;02 Aragón;1091
2009-01;02 Aragón;1364
2008-12;02 Aragón;1203
2008-11;02 Aragón;1110
2008-10;02 Aragón;1163
2008-09;02 Aragón;932
2008-08;02 Aragón;1070
2008-07;02 Aragón;1087
2008-06;02 Aragón;1012
2008-05;02 Aragón;1007
2008-04;02 Aragón;1077
2008-03;02 Aragón;1134
2008-02;02 Aragón;1260
2008-01;02 Aragón;1343
2007-12;02 Aragón;1245
2007-11;02 Aragón;1097
2007-10;02 Aragón;1070
2007-09;02 Aragón;957
2007-08;02 Aragón;1029
2007-07;02 Aragón;1030
2007-06;02 Aragón;1024
2007-05;02 Aragón;1112
2007-04;02 Aragón;1096
2007-03;02 Aragón;1150
2007-02;02 Aragón;1193
2007-01;02 Aragón;1277
2006-12;02 Aragón;1166
2006-11;02 Aragón;1031
2006-10;02 Aragón;1088
2006-09;02 Aragón;997
2006-08;02 Aragón;962
2006-07;02 Aragón;1200
2006-06;02 Aragón;1005
2006-05;02 Aragón;1012
2006-04;02 Aragón;1045
2006-03;02 Aragón;1184
2006-02;02 Aragón;1065
2006-01;02 Aragón;1234
2005-12;02 Aragón;1204
2005-11;02 Aragón;1052
2005-10;02 Aragón;1061
2005-09;02 Aragón;950
2005-08;02 Aragón;900
2005-07;02 Aragón;1052
2005-06;02 Aragón;988
2005-05;02 Aragón;1030
2005-04;02 Aragón;1141
2005-03;02 Aragón;1301
2005-02;02 Aragón;1313
2005-01;02 Aragón;1690
2004-12;02 Aragón;1245
2004-11;02 Aragón;1099
2004-10;02 Aragón;1062
2004-09;02 Aragón;987
2004-08;02 Aragón;962
2004-07;02 Aragón;1113
2004-06;02 Aragón;1032
2004-05;02 Aragón;1026
2004-04;02 Aragón;1089
2004-03;02 Aragón;1217
2004-02;02 Aragón;1035
2004-01;02 Aragón;1308
2003-12;02 Aragón;1186
2003-11;02 Aragón;1202
2003-10;02 Aragón;1108
2003-09;02 Aragón;1003
2003-08;02 Aragón;1183
2003-07;02 Aragón;1126
2003-06;02 Aragón;1177
2003-05;02 Aragón;1071
2003-04;02 Aragón;1088
2003-03;02 Aragón;1160
2003-02;02 Aragón;1114
2003-01;02 Aragón;1276
2002-12;02 Aragón;1150
2002-11;02 Aragón;1058
2002-10;02 Aragón;1049
2002-09;02 Aragón;932
2002-08;02 Aragón;992
2002-07;02 Aragón;1039
2002-06;02 Aragón;1016
2002-05;02 Aragón;1090
2002-04;02 Aragón;1101
2002-03;02 Aragón;1081
2002-02;02 Aragón;1195
2002-01;02 Aragón;1282
2001-12;02 Aragón;1188
2001-11;02 Aragón;1074
2001-10;02 Aragón;1076
2001-09;02 Aragón;985
2001-08;02 Aragón;1063
2001-07;02 Aragón;998
2001-06;02 Aragón;1050
2001-05;02 Aragón;1096
2001-04;02 Aragón;1048
2001-03;02 Aragón;1075
2001-02;02 Aragón;986
2001-01;02 Aragón;1102
2000-12;02 Aragón;1059
2000-11;02 Aragón;1020
2000-10;02 Aragón;1059
2000-09;02 Aragón;907
2000-08;02 Aragón;1002
2000-07;02 Aragón;959
2000-06;02 Aragón;970
2000-05;02 Aragón;946
2000-04;02 Aragón;1009
2000-03;02 Aragón;1107
2000-02;02 Aragón;1117
2000-01;02 Aragón;1421
1999-12;02 Aragón;1358
1999-11;02 Aragón;1123
1999-10;02 Aragón;1062
1999-09;02 Aragón;880
1999-08;02 Aragón;990
1999-07;02 Aragón;987
1999-06;02 Aragón;966
1999-05;02 Aragón;1003
1999-04;02 Aragón;1015
1999-03;02 Aragón;1214
1999-02;02 Aragón;1423
1999-01;02 Aragón;1471
1998-12;02 Aragón;1201
1998-11;02 Aragón;1053
1998-10;02 Aragón;1031
1998-09;02 Aragón;925
1998-08;02 Aragón;1034
1998-07;02 Aragón;1021
1998-06;02 Aragón;1011
1998-05;02 Aragón;1006
1998-04;02 Aragón;1047
1998-03;02 Aragón;1139
1998-02;02 Aragón;1155
1998-01;02 Aragón;1379
1997-12;02 Aragón;1077
1997-11;02 Aragón;1020
1997-10;02 Aragón;1006
1997-09;02 Aragón;895
1997-08;02 Aragón;1010
1997-07;02 Aragón;1031
1997-06;02 Aragón;926
1997-05;02 Aragón;1069
1997-04;02 Aragón;1085
1997-03;02 Aragón;1098
1997-02;02 Aragón;1085
1997-01;02 Aragón;1424
1996-12;02 Aragón;1173
1996-11;02 Aragón;1021
1996-10;02 Aragón;1069
1996-09;02 Aragón;1001
1996-08;02 Aragón;929
1996-07;02 Aragón;939
1996-06;02 Aragón;956
1996-05;02 Aragón;996
1996-04;02 Aragón;980
1996-03;02 Aragón;1138
1996-02;02 Aragón;1051
1996-01;02 Aragón;1227
1995-12;02 Aragón;1262
1995-11;02 Aragón;1029
1995-10;02 Aragón;1005
1995-09;02 Aragón;898
1995-08;02 Aragón;912
1995-07;02 Aragón;1052
1995-06;02 Aragón;935
1995-05;02 Aragón;958
1995-04;02 Aragón;1001
1995-03;02 Aragón;1149
1995-02;02 Aragón;1098
1995-01;02 Aragón;1156
1994-12;02 Aragón;1012
1994-11;02 Aragón;1016
1994-10;02 Aragón;1074
1994-09;02 Aragón;891
1994-08;02 Aragón;1001
1994-07;02 Aragón;1123
1994-06;02 Aragón;874
1994-05;02 Aragón;908
1994-04;02 Aragón;981
1994-03;02 Aragón;978
1994-02;02 Aragón;1021
1994-01;02 Aragón;1187
1993-12;02 Aragón;1158
1993-11;02 Aragón;1052
1993-10;02 Aragón;1033
1993-09;02 Aragón;881
1993-08;02 Aragón;936
1993-07;02 Aragón;898
1993-06;02 Aragón;944
1993-05;02 Aragón;932
1993-04;02 Aragón;1007
1993-03;02 Aragón;1125
1993-02;02 Aragón;1022
1993-01;02 Aragón;1099
1992-12;02 Aragón;970
1992-11;02 Aragón;896
1992-10;02 Aragón;967
1992-09;02 Aragón;833
1992-08;02 Aragón;943
1992-07;02 Aragón;970
1992-06;02 Aragón;831
1992-05;02 Aragón;946
1992-04;02 Aragón;934
1992-03;02 Aragón;979
1992-02;02 Aragón;1028
1992-01;02 Aragón;1125
1991-12;02 Aragón;1054
1991-11;02 Aragón;1052
1991-10;02 Aragón;1027
1991-09;02 Aragón;850
1991-08;02 Aragón;984
1991-07;02 Aragón;943
1991-06;02 Aragón;885
1991-05;02 Aragón;988
1991-04;02 Aragón;986
1991-03;02 Aragón;1039
1991-02;02 Aragón;1059
1991-01;02 Aragón;1116
1990-12;02 Aragón;1084
1990-11;02 Aragón;882
1990-10;02 Aragón;838
1990-09;02 Aragón;844
1990-08;02 Aragón;950
1990-07;02 Aragón;1028
1990-06;02 Aragón;884
1990-05;02 Aragón;912
1990-04;02 Aragón;977
1990-03;02 Aragón;1044
1990-02;02 Aragón;1052
1990-01;02 Aragón;1143
1989-12;02 Aragón;965
1989-11;02 Aragón;1012
1989-10;02 Aragón;885
1989-09;02 Aragón;856
1989-08;02 Aragón;957
1989-07;02 Aragón;918
1989-06;02 Aragón;948
1989-05;02 Aragón;936
1989-04;02 Aragón;927
1989-03;02 Aragón;1018
1989-02;02 Aragón;1006
1989-01;02 Aragón;1179
1988-12;02 Aragón;1122
1988-11;02 Aragón;962
1988-10;02 Aragón;926
1988-09;02 Aragón;893
1988-08;02 Aragón;919
1988-07;02 Aragón;846
1988-06;02 Aragón;866
1988-05;02 Aragón;882
1988-04;02 Aragón;910
1988-03;02 Aragón;1014
1988-02;02 Aragón;959
1988-01;02 Aragón;1008
1987-12;02 Aragón;1020
1987-11;02 Aragón;875
1987-10;02 Aragón;931
1987-09;02 Aragón;838
