2020-10-19,1275
2020-10-20,1314
2020-10-21,1335
2020-10-22,1303
2020-10-23,1306
2020-10-24,1266
2020-10-25,1242
2020-10-26,1232
2020-10-27,1312
2020-10-28,1259
2020-10-29,1324
2020-10-30,1371
2020-10-31,1416
2020-11-01,1267
2020-11-02,1370
2020-11-03,1432
2020-11-04,1404
2020-11-05,1422
2020-11-06,1486
2020-11-07,1372
2020-11-08,1367
2020-11-09,1357
2020-11-10,1415
2020-11-11,1383
2020-11-12,1369
2020-11-13,1426
2020-11-14,1280
2020-11-15,1328
2020-11-16,1361
2020-11-17,1374
2020-11-18,1374
2020-11-19,1350
2020-11-20,1367
2020-11-21,1254
2020-11-22,1194
2020-11-23,1299
2020-11-24,1289
2020-11-25,1295
2020-11-26,1432
2020-11-27,1363
2020-11-28,1246
2020-11-29,1176
2020-11-30,1224
2020-12-01,1290
2020-12-02,1374
2020-12-03,1371
2020-12-04,1352
2020-12-05,1288
2020-12-06,1247
2020-12-07,1222
2020-12-08,1278
2020-12-09,1317
2020-12-10,1363
2020-12-11,1389
2020-12-12,1284
2020-12-13,1242
2020-12-14,1302
2020-12-15,1323
2020-12-16,1268
2020-12-17,1220
2020-12-18,1354
2020-12-19,1238
2020-12-20,1225
2020-12-21,1191
2020-12-22,1271
2020-12-23,1316
2020-12-24,1226
2020-12-25,1250
2020-12-26,1200
2020-12-27,1194
2020-12-28,1272
2020-12-29,1286
2020-12-30,1330
2020-12-31,1348
2021-01-01,1283
2021-01-02,1304
2021-01-03,1275
2021-01-04,1327
2021-01-05,1359
2021-01-06,1390
2021-01-07,1409
2021-01-08,1491
2021-01-09,1555
2021-01-10,1452
2021-01-11,1544
2021-01-12,1638
2021-01-13,1569
2021-01-14,1680
2021-01-15,1681
2021-01-16,1677
2021-01-17,1568
2021-01-18,1713
2021-01-19,1747
2021-01-20,1791
2021-01-21,1855
2021-01-22,1884
2021-01-23,1716
2021-01-24,1724
2021-01-25,1746
2021-01-26,1768
2021-01-27,1837
2021-01-28,1785
2021-01-29,1700
2021-01-30,1700
2021-01-31,1569
2021-02-01,1670
2021-02-02,1655
2021-02-03,1624
2021-02-04,1596
2021-02-05,1565
2021-02-06,1536
2021-02-07,1416
2021-02-08,1400
2021-02-09,1492
2021-02-10,1536
2021-02-11,1395
2021-02-12,1503
2021-02-13,1344
2021-02-14,1246
2021-02-15,1292
2021-02-16,1340
2021-02-17,1343
2021-02-18,1399
2021-02-19,1312
2021-02-20,1224
2021-02-21,1164
2021-02-22,1233
2021-02-23,1267
2021-02-24,1269
2021-02-25,1240
2021-02-26,1233
2021-02-27,1225
2021-02-28,1150
2021-03-01,1123
2021-03-02,1221
2021-03-03,1239
2021-03-04,1152
2021-03-05,1164
2021-03-06,1156
2021-03-07,1068
2021-03-08,1119
2021-03-09,1191
2021-03-10,1109
2021-03-11,1150
2021-03-12,1171
2021-03-13,1175
2021-03-14,1018
2021-03-15,1162
2021-03-16,1138
2021-03-17,1110
2021-03-18,1128
2021-03-19,1107
2021-03-20,1068
2021-03-21,1032
2021-03-22,1075
2021-03-23,1136
2021-03-24,1141
2021-03-25,1179
2021-03-26,1201
2021-03-27,1092
2021-03-28,1031
2021-03-29,1103
2021-03-30,1174
2021-03-31,1191
2021-04-01,1124
2021-04-02,1102
2021-04-03,1123
2021-04-04,1006
2021-04-05,1141
2021-04-06,1123
2021-04-07,1153
2021-04-08,1068
2021-04-09,1162
2021-04-10,1097
2021-04-11,991
2021-04-12,1099
2021-04-13,1034
2021-04-14,1141
2021-04-15,1117
2021-04-16,1130
2021-04-17,1055
2021-04-18,1013
2021-04-19,1102
2021-04-20,1106
2021-04-21,1114
2021-04-22,1129
2021-04-23,1130
2021-04-24,1089
2021-04-25,1011
2021-04-26,986
2021-04-27,1114
2021-04-28,1165
2021-04-29,1118
2021-04-30,1086
2021-05-01,1043
2021-05-02,991
2021-05-03,1029
2021-05-04,1052
2021-05-05,1132
2021-05-06,1126
2021-05-07,1152
2021-05-08,1157
2021-05-09,1083
2021-05-10,1061
2021-05-11,1038
2021-05-12,1066
2021-05-13,1067
2021-05-14,1106
2021-05-15,1058
2021-05-16,980
2021-05-17,1031
2021-05-18,1056
2021-05-19,1038
2021-05-20,1066
2021-05-21,1096
2021-05-22,997
2021-05-23,935
2021-05-24,987
2021-05-25,934
2021-05-26,1028
2021-05-27,1036
2021-05-28,1013
2021-05-29,1052
2021-05-30,1003
2021-05-31,1066
2021-06-01,1042
2021-06-02,1081
2021-06-03,992
2021-06-04,1008
2021-06-05,941
2021-06-06,914
2021-06-07,985
2021-06-08,1006
2021-06-09,1025
2021-06-10,1102
2021-06-11,1098
2021-06-12,1049
2021-06-13,1084
2021-06-14,1071
2021-06-15,1112
2021-06-16,1167
2021-06-17,1134
2021-06-18,1042
2021-06-19,970
2021-06-20,945
2021-06-21,967
2021-06-22,963
2021-06-23,1024
2021-06-24,1063
2021-06-25,1058
2021-06-26,971
2021-06-27,942
2021-06-28,990
2021-06-29,1052
2021-06-30,1056
2021-07-01,1036
2021-07-02,1044
2021-07-03,1069
2021-07-04,933
2021-07-05,1050
2021-07-06,1111
2021-07-07,1021
2021-07-08,969
2021-07-09,1041
2021-07-10,1032
2021-07-11,977
2021-07-12,1025
2021-07-13,947
2021-07-14,1027
2021-07-15,1007
2021-07-16,1127
2021-07-17,1075
2021-07-18,1010
2021-07-19,1081
2021-07-20,1074
2021-07-21,1183
2021-07-22,1197
2021-07-23,1235
2021-07-24,1181
2021-07-25,1071
2021-07-26,1103
2021-07-27,1166
2021-07-28,1121
2021-07-29,1171
2021-07-30,1265
2021-07-31,1126
2021-08-01,1039
2021-08-02,1111
2021-08-03,1193
2021-08-04,1201
2021-08-05,1151
2021-08-06,1307
2021-08-07,1257
2021-08-08,1052
2021-08-09,1183
2021-08-10,1144
2021-08-11,1130
2021-08-12,1234
2021-08-13,1268
2021-08-14,1249
2021-08-15,1196
2021-08-16,1267
2021-08-17,1236
2021-08-18,1225
2021-08-19,1173
2021-08-20,1192
2021-08-21,1196
2021-08-22,1057
2021-08-23,1054
2021-08-24,1149
2021-08-25,1219
2021-08-26,1132
2021-08-27,1150
2021-08-28,1075
2021-08-29,1065
2021-08-30,1163
2021-08-31,1118
2021-09-01,1072
2021-09-02,1029
2021-09-03,1113
2021-09-04,1028
2021-09-05,1013
2021-09-06,1054
2021-09-07,1163
2021-09-08,1094
2021-09-09,1164
2021-09-10,1101
2021-09-11,1012
2021-09-12,986
2021-09-13,1023
2021-09-14,1097
2021-09-15,1060
2021-09-16,1026
2021-09-17,1061
2021-09-18,1021
2021-09-19,917
2021-09-20,1003
2021-09-21,1057
2021-09-22,1012
2021-09-23,1045
2021-09-24,1095
2021-09-25,1054
2021-09-26,886
2021-09-27,935
2021-09-28,1038
2021-09-29,981
2021-09-30,1087
2021-10-01,1057
2021-10-02,1091
2021-10-03,1012
2021-10-04,978
2021-10-05,994
2021-10-06,1122
2021-10-07,1036
2021-10-08,1126
2021-10-09,1008
2021-10-10,940
2021-10-11,992
2021-10-12,984
2021-10-13,1034
2021-10-14,1054
2021-10-15,1083
2021-10-16,1123
2021-10-17,1013
2021-10-18,1006
2021-10-19,1139
2021-10-20,1175
2021-10-21,1076
2021-10-22,1060
2021-10-23,1032
2021-10-24,920
2021-10-25,1023
2021-10-26,1116
2021-10-27,1073
2021-10-28,1129
2021-10-29,1125
2021-10-30,1185
2021-10-31,1165
2021-11-01,1038
2021-11-02,1038
2021-11-03,1038
2021-11-04,1075
2021-11-05,1124
2021-11-06,1130
2021-11-07,1013
2021-11-08,1139
2021-11-09,1288
2021-11-10,1235
2021-11-11,1191
2021-11-12,1210
2021-11-13,1160
2021-11-14,1117
2021-11-15,1163
2021-11-16,1220
2021-11-17,1242
2021-11-18,1190
2021-11-19,1196
2021-11-20,1206
2021-11-21,1160
2021-11-22,1275
2021-11-23,1301
2021-11-24,1203
2021-11-25,1187
2021-11-26,1221
2021-11-27,1183
2021-11-28,1072
2021-11-29,1195
2021-11-30,1297
2021-12-01,1338
2021-12-02,1303
2021-12-03,1304
2021-12-04,1276
2021-12-05,1211
2021-12-06,1169
2021-12-07,1240
2021-12-08,1226
2021-12-09,1208
2021-12-10,1239
2021-12-11,1263
2021-12-12,1234
2021-12-13,1232
2021-12-14,1311
2021-12-15,1338
2021-12-16,1339
2021-12-17,1388
2021-12-18,1285
2021-12-19,1209
2021-12-20,1283
2021-12-21,1327
2021-12-22,1286
2021-12-23,1351
2021-12-24,1296
2021-12-25,1223
2021-12-26,1207
2021-12-27,1260
2021-12-28,1305
2021-12-29,1301
2021-12-30,1252
2021-12-31,1232
2022-01-01,1232
2022-01-02,1244
2022-01-03,1204
2022-01-04,1267
2022-01-05,1055
2022-01-06,1095
2022-01-07,1165
2022-01-08,1166
