2012,18 Ceuta,menos_65,74889
2011,18 Ceuta,menos_65,73376
2010,18 Ceuta,menos_65,71720
2009,18 Ceuta,menos_65,69890
2008,18 Ceuta,menos_65,68740
2007,18 Ceuta,menos_65,68031
2006,18 Ceuta,menos_65,67371
2005,18 Ceuta,menos_65,66881
2004,18 Ceuta,menos_65,66376
2003,18 Ceuta,menos_65,66709
2002,18 Ceuta,menos_65,67882
2001,18 Ceuta,menos_65,67635
2000,18 Ceuta,menos_65,67370
1999,18 Ceuta,menos_65,65941
1998,18 Ceuta,menos_65,64581
2019,18 Ceuta,65_74,5484
2018,18 Ceuta,65_74,5340
2017,18 Ceuta,65_74,5219
2016,18 Ceuta,65_74,5138
2015,18 Ceuta,65_74,5117
2014,18 Ceuta,65_74,5112
2013,18 Ceuta,65_74,5062
2012,18 Ceuta,65_74,5029
2011,18 Ceuta,65_74,5073
2010,18 Ceuta,65_74,5036
2009,18 Ceuta,65_74,5020
2008,18 Ceuta,65_74,5014
2007,18 Ceuta,65_74,5007
2006,18 Ceuta,65_74,5020
2005,18 Ceuta,65_74,5034
2004,18 Ceuta,65_74,5029
2003,18 Ceuta,65_74,5079
2002,18 Ceuta,65_74,5117
2001,18 Ceuta,65_74,4990
2000,18 Ceuta,65_74,4899
1999,18 Ceuta,65_74,4858
1998,18 Ceuta,65_74,4732
2019,18 Ceuta,mas_74,4445
2018,18 Ceuta,mas_74,4403
2017,18 Ceuta,mas_74,4334
2016,18 Ceuta,mas_74,4307
2015,18 Ceuta,mas_74,4175
2014,18 Ceuta,mas_74,4148
2013,18 Ceuta,mas_74,4127
2012,18 Ceuta,mas_74,4100
2011,18 Ceuta,mas_74,3927
2010,18 Ceuta,mas_74,3823
2009,18 Ceuta,mas_74,3764
2008,18 Ceuta,mas_74,3635
2007,18 Ceuta,mas_74,3565
2006,18 Ceuta,mas_74,3470
2005,18 Ceuta,mas_74,3361
2004,18 Ceuta,mas_74,3249
2003,18 Ceuta,mas_74,3143
2002,18 Ceuta,mas_74,3153
2001,18 Ceuta,mas_74,3069
2000,18 Ceuta,mas_74,2972
1999,18 Ceuta,mas_74,2906
1998,18 Ceuta,mas_74,2805
2019,19 Melilla,menos_65,77611
2018,19 Melilla,menos_65,77711
2017,19 Melilla,menos_65,77647
2016,19 Melilla,menos_65,77688
2015,19 Melilla,menos_65,77296
2014,19 Melilla,menos_65,76311
2013,19 Melilla,menos_65,75537
2012,19 Melilla,menos_65,72748
2011,19 Melilla,menos_65,70471
2010,19 Melilla,menos_65,68170
2009,19 Melilla,menos_65,65751
2008,19 Melilla,menos_65,63921
2007,19 Melilla,menos_65,62049
2006,19 Melilla,menos_65,59564
2005,19 Melilla,menos_65,58379
2004,19 Melilla,menos_65,60700
2003,19 Melilla,menos_65,61134
2002,19 Melilla,menos_65,61914
2001,19 Melilla,menos_65,61768
2000,19 Melilla,menos_65,59356
1999,19 Melilla,menos_65,50546
1998,19 Melilla,menos_65,53799
2019,19 Melilla,65_74,4935
2018,19 Melilla,65_74,4755
2017,19 Melilla,65_74,4581
2016,19 Melilla,65_74,4457
2015,19 Melilla,65_74,4417
2014,19 Melilla,65_74,4330
2013,19 Melilla,65_74,4276
2012,19 Melilla,65_74,4281
2011,19 Melilla,65_74,4350
2010,19 Melilla,65_74,4324
2009,19 Melilla,65_74,4287
2008,19 Melilla,65_74,4188
2007,19 Melilla,65_74,4168
2006,19 Melilla,65_74,4129
2005,19 Melilla,65_74,4119
2004,19 Melilla,65_74,4315
2003,19 Melilla,65_74,4386
2002,19 Melilla,65_74,4351
2001,19 Melilla,65_74,4283
2000,19 Melilla,65_74,4258
1999,19 Melilla,65_74,3992
1998,19 Melilla,65_74,4019
2019,19 Melilla,mas_74,3941
2018,19 Melilla,mas_74,3918
2017,19 Melilla,mas_74,3892
2016,19 Melilla,mas_74,3881
2015,19 Melilla,mas_74,3871
2014,19 Melilla,mas_74,3868
2013,19 Melilla,mas_74,3866
2012,19 Melilla,mas_74,3773
2011,19 Melilla,mas_74,3655
2010,19 Melilla,mas_74,3540
2009,19 Melilla,mas_74,3422
2008,19 Melilla,mas_74,3339
2007,19 Melilla,mas_74,3223
2006,19 Melilla,mas_74,3178
2005,19 Melilla,mas_74,2990
2004,19 Melilla,mas_74,3001
2003,19 Melilla,mas_74,2943
2002,19 Melilla,mas_74,2919
2001,19 Melilla,mas_74,2738
2000,19 Melilla,mas_74,2649
1999,19 Melilla,mas_74,2390
1998,19 Melilla,mas_74,2290
