2018-05-05,1035
2018-05-06,997
2018-05-07,1055
2018-05-08,1115
2018-05-09,1007
2018-05-10,1077
2018-05-11,1043
2018-05-12,1014
2018-05-13,934
2018-05-14,1003
2018-05-15,1000
2018-05-16,1033
2018-05-17,1046
2018-05-18,1048
2018-05-19,1042
2018-05-20,968
2018-05-21,989
2018-05-22,999
2018-05-23,1070
2018-05-24,1079
2018-05-25,1044
2018-05-26,1020
2018-05-27,932
2018-05-28,1011
2018-05-29,995
2018-05-30,1012
2018-05-31,991
2018-06-01,1060
2018-06-02,939
2018-06-03,943
2018-06-04,899
2018-06-05,1030
2018-06-06,953
2018-06-07,987
2018-06-08,975
2018-06-09,1036
2018-06-10,892
2018-06-11,969
2018-06-12,944
2018-06-13,1006
2018-06-14,975
2018-06-15,1054
2018-06-16,965
2018-06-17,916
2018-06-18,999
2018-06-19,1036
2018-06-20,1026
2018-06-21,1104
2018-06-22,1042
2018-06-23,1038
2018-06-24,1047
2018-06-25,1040
2018-06-26,1080
2018-06-27,1059
2018-06-28,1053
2018-06-29,1088
2018-06-30,987
2018-07-01,958
2018-07-02,963
2018-07-03,1009
2018-07-04,971
2018-07-05,1015
2018-07-06,1028
2018-07-07,953
2018-07-08,1013
2018-07-09,964
2018-07-10,1082
2018-07-11,1033
2018-07-12,1017
2018-07-13,1047
2018-07-14,970
2018-07-15,912
2018-07-16,946
2018-07-17,1026
2018-07-18,976
2018-07-19,992
2018-07-20,986
2018-07-21,960
2018-07-22,870
2018-07-23,873
2018-07-24,1000
2018-07-25,952
2018-07-26,1004
2018-07-27,1041
2018-07-28,938
2018-07-29,902
2018-07-30,898
2018-07-31,955
2018-08-01,1010
2018-08-02,1071
2018-08-03,1077
2018-08-04,1125
2018-08-05,1137
2018-08-06,1159
2018-08-07,1169
2018-08-08,1075
2018-08-09,1035
2018-08-10,1090
2018-08-11,1013
2018-08-12,1009
2018-08-13,977
2018-08-14,1012
2018-08-15,989
2018-08-16,1004
2018-08-17,1009
2018-08-18,910
2018-08-19,926
2018-08-20,867
2018-08-21,1035
2018-08-22,968
2018-08-23,1008
2018-08-24,1023
2018-08-25,906
2018-08-26,802
2018-08-27,923
2018-08-28,902
2018-08-29,917
2018-08-30,852
2018-08-31,953
2018-09-01,956
2018-09-02,868
2018-09-03,941
2018-09-04,993
2018-09-05,958
2018-09-06,922
2018-09-07,951
2018-09-08,940
2018-09-09,861
2018-09-10,878
2018-09-11,901
2018-09-12,997
2018-09-13,938
2018-09-14,956
2018-09-15,967
2018-09-16,863
2018-09-17,958
2018-09-18,1007
2018-09-19,988
2018-09-20,1011
2018-09-21,1021
2018-09-22,924
2018-09-23,853
2018-09-24,936
2018-09-25,970
2018-09-26,1041
2018-09-27,981
2018-09-28,1001
2018-09-29,975
2018-09-30,909
2018-10-01,960
2018-10-02,982
2018-10-03,1025
2018-10-04,998
2018-10-05,997
2018-10-06,1001
2018-10-07,929
2018-10-08,906
2018-10-09,1019
2018-10-10,1073
2018-10-11,1008
2018-10-12,1071
2018-10-13,1025
2018-10-14,963
2018-10-15,940
2018-10-16,998
2018-10-17,1049
2018-10-18,1038
2018-10-19,1016
2018-10-20,990
2018-10-21,956
2018-10-22,921
2018-10-23,1028
2018-10-24,957
2018-10-25,975
2018-10-26,1007
2018-10-27,1033
2018-10-28,1050
2018-10-29,1022
2018-10-30,1021
2018-10-31,1097
2018-11-01,1061
2018-11-02,1064
2018-11-03,1132
2018-11-04,1057
2018-11-05,1005
2018-11-06,1095
2018-11-07,1113
2018-11-08,1069
2018-11-09,1146
2018-11-10,1091
2018-11-11,1117
2018-11-12,1088
2018-11-13,1128
2018-11-14,1040
2018-11-15,1088
2018-11-16,1145
2018-11-17,1111
2018-11-18,988
2018-11-19,1040
2018-11-20,1104
2018-11-21,1074
2018-11-22,1096
2018-11-23,1077
2018-11-24,1089
2018-11-25,1022
2018-11-26,1066
2018-11-27,1063
2018-11-28,1069
2018-11-29,1133
2018-11-30,1102
2018-12-01,1105
2018-12-02,1043
2018-12-03,1075
2018-12-04,1104
2018-12-05,1218
2018-12-06,1084
2018-12-07,1055
2018-12-08,1092
2018-12-09,971
2018-12-10,1117
2018-12-11,1058
2018-12-12,1214
2018-12-13,1168
2018-12-14,1160
2018-12-15,1108
2018-12-16,1044
2018-12-17,1066
2018-12-18,1110
2018-12-19,1125
2018-12-20,1152
2018-12-21,1093
2018-12-22,1131
2018-12-23,1075
2018-12-24,1037
2018-12-25,1039
2018-12-26,1124
2018-12-27,1179
2018-12-28,1218
2018-12-29,1159
2018-12-30,1072
2018-12-31,1012
2019-01-01,1166
2019-01-02,1233
2019-01-03,1270
2019-01-04,1308
2019-01-05,1305
2019-01-06,1225
2019-01-07,1291
2019-01-08,1322
2019-01-09,1450
2019-01-10,1372
2019-01-11,1316
2019-01-12,1391
2019-01-13,1343
2019-01-14,1362
2019-01-15,1429
2019-01-16,1517
2019-01-17,1376
2019-01-18,1449
2019-01-19,1484
2019-01-20,1327
2019-01-21,1357
2019-01-22,1331
2019-01-23,1375
2019-01-24,1387
2019-01-25,1385
2019-01-26,1386
2019-01-27,1371
2019-01-28,1330
2019-01-29,1364
2019-01-30,1320
2019-01-31,1491
2019-02-01,1471
2019-02-02,1307
2019-02-03,1224
2019-02-04,1256
2019-02-05,1323
2019-02-06,1391
2019-02-07,1302
2019-02-08,1392
2019-02-09,1321
2019-02-10,1187
2019-02-11,1261
2019-02-12,1269
2019-02-13,1349
2019-02-14,1297
2019-02-15,1278
2019-02-16,1246
2019-02-17,1187
2019-02-18,1228
2019-02-19,1338
2019-02-20,1291
2019-02-21,1233
2019-02-22,1215
2019-02-23,1233
2019-02-24,1159
2019-02-25,1111
2019-02-26,1213
2019-02-27,1279
2019-02-28,1209
2019-03-01,1283
2019-03-02,1168
2019-03-03,1218
2019-03-04,1248
2019-03-05,1229
2019-03-06,1239
2019-03-07,1182
2019-03-08,1116
2019-03-09,1118
2019-03-10,1089
2019-03-11,1139
2019-03-12,1187
2019-03-13,1112
2019-03-14,1066
2019-03-15,1122
2019-03-16,1156
2019-03-17,1015
2019-03-18,1068
2019-03-19,1131
