1989-10,25431
1989-09,23499
1989-08,26430
1989-07,27615
1989-06,25244
1989-05,26165
1989-04,26030
1989-03,27857
1989-02,28243
1989-01,33709
1988-12,32822
1988-11,25853
1988-10,24945
1988-09,23773
1988-08,25825
1988-07,25722
1988-06,23729
1988-05,24958
1988-04,25585
1988-03,30566
1988-02,26656
1988-01,29003
1987-12,28534
1987-11,25769
1987-10,25415
1987-09,23122
1987-08,25290
1987-07,24444
1987-06,23502
1987-05,24272
1987-04,25043
1987-03,26256
1987-02,26225
1987-01,32201
1986-12,27804
1986-11,25390
1986-10,23267
1986-09,22087
1986-08,23151
1986-07,23935
1986-06,22689
1986-05,24858
1986-04,25696
1986-03,27248
1986-02,29453
1986-01,34835
1985-12,31421
1985-11,26379
1985-10,23354
1985-09,21999
1985-08,23442
1985-07,24912
1985-06,22901
1985-05,25123
1985-04,25741
1985-03,28391
1985-02,25537
1985-01,33332
1984-12,26901
1984-11,24294
1984-10,24023
1984-09,21416
1984-08,22384
1984-07,24268
1984-06,23575
1984-05,24006
1984-04,25212
1984-03,29363
1984-02,25792
1984-01,28175
1983-12,27381
1983-11,24072
1983-10,22015
1983-09,21315
1983-08,21832
1983-07,23441
1983-06,22439
1983-05,23610
1983-04,23567
1983-03,26290
1983-02,31176
1983-01,35431
1982-12,29897
1982-11,24280
1982-10,23369
1982-09,19822
1982-08,22179
1982-07,23643
1982-06,22033
1982-05,23301
1982-04,23022
1982-03,24814
1982-02,24198
1982-01,26097
1981-12,26387
1981-11,22974
1981-10,22334
1981-09,19952
1981-08,21346
1981-07,22307
1981-06,23403
1981-05,23174
1981-04,22857
1981-03,26401
1981-02,26746
1981-01,35505
1980-12,32163
1980-11,23819
1980-10,22852
1980-09,21020
1980-08,22735
1980-07,22117
1980-06,21495
1980-05,22781
1980-04,22500
1980-03,25275
1980-02,23906
1980-01,28681
1979-12,27059
1979-11,24367
1979-10,22864
1979-09,20880
1979-08,23396
1979-07,23329
1979-06,21679
1979-05,23724
1979-04,24287
1979-03,26739
1979-02,24858
1979-01,28031
1978-12,28818
1978-11,24026
1978-10,23057
1978-09,20902
1978-08,22712
1978-07,24463
1978-06,21841
1978-05,23694
1978-04,24365
1978-03,26762
1978-02,27220
1978-01,28921
1977-12,27739
1977-11,23651
1977-10,22166
1977-09,21188
1977-08,21617
1977-07,21506
1977-06,21750
1977-05,24241
1977-04,29218
1977-03,27726
1977-02,24413
1977-01,29109
1976-12,27192
1976-11,25197
1976-10,22339
1976-09,20542
1976-08,22108
1976-07,21919
1976-06,21933
1976-05,24550
1976-04,25687
1976-03,28239
1976-02,27966
1976-01,31335
